order_date,星期,ext_product_name,天气,是否周末,是否促销,ext_qty,ext_price,销售额,ext_name_norm,mapped_product_name,match_type,qty,unit_price,line_total,product_name_snap
2024-04-14,周日,珍珠奶茶,雨,True,False,37,14,518,珍珠奶茶,黑糖珍珠奶茶,keyword,37,14,518,黑糖珍珠奶茶
2024-03-14,周四,柠檬茶,多云,False,False,19,12,228,柠檬茶,百香果绿茶,keyword,19,12,228,百香果绿茶
2024-05-15,周三,水果茶,雪,False,False,29,19,551,水果茶,百香果绿茶,keyword,29,19,551,百香果绿茶
2024-05-18,周六,抹茶拿铁,多云,True,True,47,11,517,抹茶拿铁,芝士奶盖抹茶,keyword,47,11,517,芝士奶盖抹茶
2024-05-18,周六,杨枝甘露,多云,True,False,29,20,580,杨枝甘露,杨枝甘露奶茶,keyword,29,20,580,杨枝甘露奶茶
2024-03-07,周四,杨枝甘露,阴,False,False,29,20,580,杨枝甘露,杨枝甘露奶茶,keyword,29,20,580,杨枝甘露奶茶
2024-03-16,周六,柠檬茶,阴,True,False,48,17,816,柠檬茶,百香果绿茶,keyword,48,17,816,百香果绿茶
2024-05-06,周一,芝士奶盖,雪,False,False,14,20,280,芝士奶盖,芝士奶盖抹茶,keyword,14,20,280,芝士奶盖抹茶
2024-05-31,周五,杨枝甘露,雪,False,False,27,18,486,杨枝甘露,杨枝甘露奶茶,keyword,27,18,486,杨枝甘露奶茶
2024-04-25,周四,芝士奶盖,晴,False,False,22,20,440,芝士奶盖,芝士奶盖抹茶,keyword,22,20,440,芝士奶盖抹茶
2024-04-24,周三,柠檬茶,阴,False,False,16,13,208,柠檬茶,百香果绿茶,keyword,16,13,208,百香果绿茶
2024-05-07,周二,柠檬茶,雪,False,False,11,15,165,柠檬茶,百香果绿茶,keyword,11,15,165,百香果绿茶
2024-05-04,周六,珍珠奶茶,雨,True,True,68,15,1020,珍珠奶茶,黑糖珍珠奶茶,keyword,68,15,1020,黑糖珍珠奶茶
2024-05-20,周一,抹茶拿铁,多云,False,False,35,18,630,抹茶拿铁,芝士奶盖抹茶,keyword,35,18,630,芝士奶盖抹茶
2024-03-05,周二,芝士奶盖,雪,False,False,12,12,144,芝士奶盖,芝士奶盖抹茶,keyword,12,12,144,芝士奶盖抹茶
2024-03-17,周日,芋泥波波,晴,True,True,58,15,870,芋泥波波,芋泥波波奶茶,keyword,58,15,870,芋泥波波奶茶
2024-04-10,周三,杨枝甘露,雪,False,True,47,21,987,杨枝甘露,杨枝甘露奶茶,keyword,47,21,987,杨枝甘露奶茶
2024-05-25,周六,珍珠奶茶,多云,True,False,35,13,455,珍珠奶茶,黑糖珍珠奶茶,keyword,35,13,455,黑糖珍珠奶茶
2024-03-11,周一,杨枝甘露,晴,False,False,27,22,594,杨枝甘露,杨枝甘露奶茶,keyword,27,22,594,杨枝甘露奶茶
2024-05-21,周二,珍珠奶茶,雨,False,False,20,14,280,珍珠奶茶,黑糖珍珠奶茶,keyword,20,14,280,黑糖珍珠奶茶
2024-05-29,周三,芋泥波波,晴,False,True,37,11,407,芋泥波波,芋泥波波奶茶,keyword,37,11,407,芋泥波波奶茶
2024-05-15,周三,珍珠奶茶,晴,False,False,20,15,300,珍珠奶茶,黑糖珍珠奶茶,keyword,20,15,300,黑糖珍珠奶茶
2024-03-18,周一,冰美式,阴,False,False,23,14,322,冰美式,金凤乌龙奶茶,keyword,23,14,322,金凤乌龙奶茶
2024-04-14,周日,可可奶茶,多云,True,True,64,12,768,可可奶茶,红丝绒可可奶茶,keyword,64,12,768,红丝绒可可奶茶
2024-03-27,周三,水果茶,雨,False,False,29,18,522,水果茶,百香果绿茶,keyword,29,18,522,百香果绿茶
2024-04-04,周四,芋泥波波,雨,False,False,20,10,200,芋泥波波,芋泥波波奶茶,keyword,20,10,200,芋泥波波奶茶
2024-05-06,周一,杨枝甘露,多云,False,False,30,20,600,杨枝甘露,杨枝甘露奶茶,keyword,30,20,600,杨枝甘露奶茶
2024-05-24,周五,冰美式,雨,False,False,21,15,315,冰美式,金凤乌龙奶茶,keyword,21,15,315,金凤乌龙奶茶
2024-03-02,周六,杨枝甘露,阴,True,False,48,18,864,杨枝甘露,杨枝甘露奶茶,keyword,48,18,864,杨枝甘露奶茶
2024-04-28,周日,冰美式,阴,True,False,50,13,650,冰美式,金凤乌龙奶茶,keyword,50,13,650,金凤乌龙奶茶
2024-04-17,周三,冰美式,阴,False,False,24,10,240,冰美式,金凤乌龙奶茶,keyword,24,10,240,金凤乌龙奶茶
2024-03-30,周六,可可奶茶,阴,True,False,32,19,608,可可奶茶,红丝绒可可奶茶,keyword,32,19,608,红丝绒可可奶茶
2024-03-04,周一,杨枝甘露,雨,False,False,23,19,437,杨枝甘露,杨枝甘露奶茶,keyword,23,19,437,杨枝甘露奶茶
2024-05-12,周日,杨枝甘露,雨,True,False,29,18,522,杨枝甘露,杨枝甘露奶茶,keyword,29,18,522,杨枝甘露奶茶
2024-03-19,周二,芝士奶盖,阴,False,True,44,12,528,芝士奶盖,芝士奶盖抹茶,keyword,44,12,528,芝士奶盖抹茶
2024-03-20,周三,可可奶茶,晴,False,False,26,11,286,可可奶茶,红丝绒可可奶茶,keyword,26,11,286,红丝绒可可奶茶
2024-05-27,周一,水果茶,阴,False,False,23,13,299,水果茶,百香果绿茶,keyword,23,13,299,百香果绿茶
2024-03-13,周三,水果茶,雨,False,False,16,16,256,水果茶,百香果绿茶,keyword,16,16,256,百香果绿茶
2024-04-06,周六,水果茶,阴,True,False,49,17,833,水果茶,百香果绿茶,keyword,49,17,833,百香果绿茶
2024-05-15,周三,珍珠奶茶,雪,False,True,35,14,490,珍珠奶茶,黑糖珍珠奶茶,keyword,35,14,490,黑糖珍珠奶茶
2024-03-01,周五,冰美式,晴,False,False,24,17,408,冰美式,金凤乌龙奶茶,keyword,24,17,408,金凤乌龙奶茶
2024-05-06,周一,芋泥波波,晴,False,False,25,20,500,芋泥波波,芋泥波波奶茶,keyword,25,20,500,芋泥波波奶茶
2024-03-02,周六,杨枝甘露,多云,True,False,999,21,861,杨枝甘露,杨枝甘露奶茶,keyword,999,21,20979,杨枝甘露奶茶
2024-05-25,周六,水果茶,晴,True,False,42,20,840,水果茶,百香果绿茶,keyword,42,20,840,百香果绿茶
2024-04-27,周六,可可奶茶,阴,True,False,44,15,660,可可奶茶,红丝绒可可奶茶,keyword,44,15,660,红丝绒可可奶茶
2024-03-23,周六,水果茶,阴,True,False,999,12,516,水果茶,百香果绿茶,keyword,999,12,11988,百香果绿茶
2024-03-06,周三,芋泥波波,阴,False,False,34,20,680,芋泥波波,芋泥波波奶茶,keyword,34,20,680,芋泥波波奶茶
2024-04-24,周三,芝士奶盖,晴,False,False,21,14,294,芝士奶盖,芝士奶盖抹茶,keyword,21,14,294,芝士奶盖抹茶
2024-03-03,周日,抹茶拿铁,雨,True,False,44,11,484,抹茶拿铁,芝士奶盖抹茶,keyword,44,11,484,芝士奶盖抹茶
2024-03-05,周二,可可奶茶,多云,False,True,41,12,492,可可奶茶,红丝绒可可奶茶,keyword,41,12,492,红丝绒可可奶茶
2024-05-21,周二,抹茶拿铁,雨,False,False,30,19,570,抹茶拿铁,芝士奶盖抹茶,keyword,30,19,570,芝士奶盖抹茶
2024-05-07,周二,冰美式,晴,False,True,39,12,468,冰美式,金凤乌龙奶茶,keyword,39,12,468,金凤乌龙奶茶
2024-05-21,周二,芋泥波波,雪,False,False,23,15,345,芋泥波波,芋泥波波奶茶,keyword,23,15,345,芋泥波波奶茶
2024-04-08,周一,水果茶,晴,False,True,46,11,506,水果茶,百香果绿茶,keyword,46,11,506,百香果绿茶
2024-04-25,周四,芋泥波波,雪,False,False,20,19,380,芋泥波波,芋泥波波奶茶,keyword,20,19,380,芋泥波波奶茶
2024-04-01,周一,珍珠奶茶,雪,False,False,27,14,378,珍珠奶茶,黑糖珍珠奶茶,keyword,27,14,378,黑糖珍珠奶茶
2024-03-01,周五,水果茶,晴,False,False,26,12,312,水果茶,百香果绿茶,keyword,26,12,312,百香果绿茶
2024-04-29,周一,冰美式,晴,False,False,20,15,300,冰美式,金凤乌龙奶茶,keyword,20,15,300,金凤乌龙奶茶
2024-04-19,周五,抹茶拿铁,雨,False,False,15,17,255,抹茶拿铁,芝士奶盖抹茶,keyword,15,17,255,芝士奶盖抹茶
2024-05-03,周五,柠檬茶,阴,False,False,15,20,300,柠檬茶,百香果绿茶,keyword,15,20,300,百香果绿茶
2024-03-11,周一,抹茶拿铁,晴,False,False,29,15,435,抹茶拿铁,芝士奶盖抹茶,keyword,29,15,435,芝士奶盖抹茶
2024-04-10,周三,抹茶拿铁,晴,False,True,45,19,855,抹茶拿铁,芝士奶盖抹茶,keyword,45,19,855,芝士奶盖抹茶
2024-04-25,周四,水果茶,雨,False,False,17,13,221,水果茶,百香果绿茶,keyword,17,13,221,百香果绿茶
2024-05-08,周三,杨枝甘露,雪,False,False,23,18,414,杨枝甘露,杨枝甘露奶茶,keyword,23,18,414,杨枝甘露奶茶
2024-03-28,周四,芋泥波波,多云,False,False,25,18,450,芋泥波波,芋泥波波奶茶,keyword,25,18,450,芋泥波波奶茶
2024-03-28,周四,水果茶,雨,False,False,28,11,308,水果茶,百香果绿茶,keyword,28,11,308,百香果绿茶
2024-05-27,周一,芝士奶盖,多云,False,False,29,17,493,芝士奶盖,芝士奶盖抹茶,keyword,29,17,493,芝士奶盖抹茶
2024-04-27,周六,杨枝甘露,阴,True,False,38,20,760,杨枝甘露,杨枝甘露奶茶,keyword,38,20,760,杨枝甘露奶茶
2024-05-23,周四,杨枝甘露,阴,False,False,19,21,399,杨枝甘露,杨枝甘露奶茶,keyword,19,21,399,杨枝甘露奶茶
2024-05-21,周二,珍珠奶茶,多云,False,False,25,12,300,珍珠奶茶,黑糖珍珠奶茶,keyword,25,12,300,黑糖珍珠奶茶
2024-04-22,周一,珍珠奶茶,雪,False,False,29,15,435,珍珠奶茶,黑糖珍珠奶茶,keyword,29,15,435,黑糖珍珠奶茶
2024-04-17,周三,珍珠奶茶,雪,False,False,25,13,325,珍珠奶茶,黑糖珍珠奶茶,keyword,25,13,325,黑糖珍珠奶茶
2024-03-31,周日,杨枝甘露,多云,True,False,44,18,792,杨枝甘露,杨枝甘露奶茶,keyword,44,18,792,杨枝甘露奶茶
2024-03-27,周三,冰美式,阴,False,False,33,17,561,冰美式,金凤乌龙奶茶,keyword,33,17,561,金凤乌龙奶茶
2024-03-23,周六,抹茶拿铁,晴,True,False,46,12,552,抹茶拿铁,芝士奶盖抹茶,keyword,46,12,552,芝士奶盖抹茶
2024-03-09,周六,珍珠奶茶,阴,True,False,33,15,495,珍珠奶茶,黑糖珍珠奶茶,keyword,33,15,495,黑糖珍珠奶茶
2024-04-24,周三,芋泥波波,多云,False,False,22,11,242,芋泥波波,芋泥波波奶茶,keyword,22,11,242,芋泥波波奶茶
2024-04-16,周二,水果茶,多云,False,False,27,13,351,水果茶,百香果绿茶,keyword,27,13,351,百香果绿茶
2024-04-12,周五,芋泥波波,阴,False,False,28,15,420,芋泥波波,芋泥波波奶茶,keyword,28,15,420,芋泥波波奶茶
2024-04-26,周五,芝士奶盖,雨,False,False,33,10,330,芝士奶盖,芝士奶盖抹茶,keyword,33,10,330,芝士奶盖抹茶
2024-03-19,周二,可可奶茶,晴,False,False,24,19,456,可可奶茶,红丝绒可可奶茶,keyword,24,19,456,红丝绒可可奶茶
2024-03-20,周三,杨枝甘露,雪,False,False,20,20,400,杨枝甘露,杨枝甘露奶茶,keyword,20,20,400,杨枝甘露奶茶
2024-03-04,周一,柠檬茶,多云,False,False,23,15,345,柠檬茶,百香果绿茶,keyword,23,15,345,百香果绿茶
2024-05-06,周一,水果茶,雪,False,False,30,20,600,水果茶,百香果绿茶,keyword,30,20,600,百香果绿茶
2024-05-04,周六,芝士奶盖,雨,True,False,48,20,960,芝士奶盖,芝士奶盖抹茶,keyword,48,20,960,芝士奶盖抹茶
2024-05-07,周二,抹茶拿铁,阴,False,False,15,20,300,抹茶拿铁,芝士奶盖抹茶,keyword,15,20,300,芝士奶盖抹茶
2024-04-13,周六,柠檬茶,多云,True,False,38,19,722,柠檬茶,百香果绿茶,keyword,38,19,722,百香果绿茶
2024-03-16,周六,柠檬茶,阴,True,False,46,10,460,柠檬茶,百香果绿茶,keyword,46,10,460,百香果绿茶
2024-05-07,周二,柠檬茶,雨,False,True,52,15,780,柠檬茶,百香果绿茶,keyword,52,15,780,百香果绿茶
2024-04-04,周四,可可奶茶,晴,False,False,20,13,260,可可奶茶,红丝绒可可奶茶,keyword,20,13,260,红丝绒可可奶茶
2024-03-24,周日,柠檬茶,阴,True,True,55,18,990,柠檬茶,百香果绿茶,keyword,55,18,990,百香果绿茶
2024-03-25,周一,芋泥波波,雪,False,False,17,13,221,芋泥波波,芋泥波波奶茶,keyword,17,13,221,芋泥波波奶茶
2024-05-14,周二,抹茶拿铁,晴,False,False,24,15,360,抹茶拿铁,芝士奶盖抹茶,keyword,24,15,360,芝士奶盖抹茶
2024-03-10,周日,柠檬茶,晴,True,False,47,13,611,柠檬茶,百香果绿茶,keyword,47,13,611,百香果绿茶
2024-05-15,周三,柠檬茶,雨,False,True,56,17,952,柠檬茶,百香果绿茶,keyword,56,17,952,百香果绿茶
2024-03-25,周一,冰美式,晴,False,False,30,19,570,冰美式,金凤乌龙奶茶,keyword,30,19,570,金凤乌龙奶茶
2024-05-20,周一,杨枝甘露,雪,False,False,24,20,480,杨枝甘露,杨枝甘露奶茶,keyword,24,20,480,杨枝甘露奶茶
2024-05-08,周三,柠檬茶,雨,False,False,39,20,780,柠檬茶,百香果绿茶,keyword,39,20,780,百香果绿茶
2024-03-24,周日,抹茶拿铁,雨,True,False,33,17,561,抹茶拿铁,芝士奶盖抹茶,keyword,33,17,561,芝士奶盖抹茶
2024-03-23,周六,芋泥波波,雨,True,True,60,20,1200,芋泥波波,芋泥波波奶茶,keyword,60,20,1200,芋泥波波奶茶
2024-03-24,周日,柠檬茶,多云,True,False,36,14,504,柠檬茶,百香果绿茶,keyword,36,14,504,百香果绿茶
2024-05-07,周二,抹茶拿铁,雨,False,False,16,19,304,抹茶拿铁,芝士奶盖抹茶,keyword,16,19,304,芝士奶盖抹茶
2024-04-11,周四,杨枝甘露,阴,False,False,18,22,396,杨枝甘露,杨枝甘露奶茶,keyword,18,22,396,杨枝甘露奶茶
2024-04-11,周四,可可奶茶,雪,False,False,29,13,377,可可奶茶,红丝绒可可奶茶,keyword,29,13,377,红丝绒可可奶茶
2024-04-24,周三,冰美式,阴,False,True,38,16,608,冰美式,金凤乌龙奶茶,keyword,38,16,608,金凤乌龙奶茶
2024-03-18,周一,抹茶拿铁,晴,False,False,21,13,273,抹茶拿铁,芝士奶盖抹茶,keyword,21,13,273,芝士奶盖抹茶
2024-03-26,周二,柠檬茶,雨,False,True,47,17,799,柠檬茶,百香果绿茶,keyword,47,17,799,百香果绿茶
2024-05-15,周三,抹茶拿铁,阴,False,False,18,13,234,抹茶拿铁,芝士奶盖抹茶,keyword,18,13,234,芝士奶盖抹茶
2024-05-17,周五,冰美式,晴,False,True,47,14,658,冰美式,金凤乌龙奶茶,keyword,47,14,658,金凤乌龙奶茶
2024-03-20,周三,冰美式,雪,False,True,37,13,481,冰美式,金凤乌龙奶茶,keyword,37,13,481,金凤乌龙奶茶
2024-04-27,周六,柠檬茶,雨,True,False,47,15,705,柠檬茶,百香果绿茶,keyword,47,15,705,百香果绿茶
2024-04-22,周一,水果茶,阴,False,False,30,10,300,水果茶,百香果绿茶,keyword,30,10,300,百香果绿茶
2024-05-05,周日,芝士奶盖,雪,True,False,25,18,450,芝士奶盖,芝士奶盖抹茶,keyword,25,18,450,芝士奶盖抹茶
2024-04-11,周四,可可奶茶,雨,False,False,35,11,385,可可奶茶,红丝绒可可奶茶,keyword,35,11,385,红丝绒可可奶茶
2024-05-12,周日,芋泥波波,晴,True,False,50,11,550,芋泥波波,芋泥波波奶茶,keyword,50,11,550,芋泥波波奶茶
2024-04-29,周一,冰美式,晴,False,False,22,14,308,冰美式,金凤乌龙奶茶,keyword,22,14,308,金凤乌龙奶茶
2024-03-20,周三,芝士奶盖,多云,False,False,17,17,289,芝士奶盖,芝士奶盖抹茶,keyword,17,17,289,芝士奶盖抹茶
2024-05-28,周二,水果茶,阴,False,False,10,19,190,水果茶,百香果绿茶,keyword,10,19,190,百香果绿茶
2024-03-03,周日,珍珠奶茶,雨,True,False,36,13,468,珍珠奶茶,黑糖珍珠奶茶,keyword,36,13,468,黑糖珍珠奶茶
2024-04-11,周四,可可奶茶,多云,False,False,33,15,495,可可奶茶,红丝绒可可奶茶,keyword,33,15,495,红丝绒可可奶茶
2024-05-31,周五,冰美式,多云,False,False,17,14,238,冰美式,金凤乌龙奶茶,keyword,17,14,238,金凤乌龙奶茶
2024-03-04,周一,可可奶茶,多云,False,False,12,15,180,可可奶茶,红丝绒可可奶茶,keyword,12,15,180,红丝绒可可奶茶
2024-03-30,周六,柠檬茶,雨,True,False,42,13,546,柠檬茶,百香果绿茶,keyword,42,13,546,百香果绿茶
2024-03-28,周四,芝士奶盖,多云,False,False,17,11,187,芝士奶盖,芝士奶盖抹茶,keyword,17,11,187,芝士奶盖抹茶
2024-04-18,周四,珍珠奶茶,多云,False,False,31,15,465,珍珠奶茶,黑糖珍珠奶茶,keyword,31,15,465,黑糖珍珠奶茶
2024-03-27,周三,水果茶,晴,False,False,21,19,399,水果茶,百香果绿茶,keyword,21,19,399,百香果绿茶
2024-03-16,周六,杨枝甘露,晴,True,False,40,20,800,杨枝甘露,杨枝甘露奶茶,keyword,40,20,800,杨枝甘露奶茶
2024-04-10,周三,水果茶,多云,False,False,24,15,360,水果茶,百香果绿茶,keyword,24,15,360,百香果绿茶
2024-05-05,周日,芋泥波波,晴,True,True,61,11,671,芋泥波波,芋泥波波奶茶,keyword,61,11,671,芋泥波波奶茶
2024-04-09,周二,芋泥波波,雨,False,False,24,20,480,芋泥波波,芋泥波波奶茶,keyword,24,20,480,芋泥波波奶茶
2024-04-19,周五,抹茶拿铁,雨,False,False,15,10,150,抹茶拿铁,芝士奶盖抹茶,keyword,15,10,150,芝士奶盖抹茶
2024-04-01,周一,杨枝甘露,多云,False,False,12,21,252,杨枝甘露,杨枝甘露奶茶,keyword,12,21,252,杨枝甘露奶茶
2024-03-08,周五,冰美式,雨,False,False,22,12,264,冰美式,金凤乌龙奶茶,keyword,22,12,264,金凤乌龙奶茶
2024-03-23,周六,可可奶茶,多云,True,False,-1,12,360,可可奶茶,红丝绒可可奶茶,keyword,1,12,12,红丝绒可可奶茶
2024-04-09,周二,水果茶,雨,False,False,21,10,210,水果茶,百香果绿茶,keyword,21,10,210,百香果绿茶
2024-04-30,周二,珍珠奶茶,阴,False,True,39,13,507,珍珠奶茶,黑糖珍珠奶茶,keyword,39,13,507,黑糖珍珠奶茶
2024-03-02,周六,芝士奶盖,晴,True,False,33,11,363,芝士奶盖,芝士奶盖抹茶,keyword,33,11,363,芝士奶盖抹茶
2024-04-29,周一,水果茶,多云,False,False,34,10,340,水果茶,百香果绿茶,keyword,34,10,340,百香果绿茶
2024-03-13,周三,抹茶拿铁,雪,False,True,46,12,552,抹茶拿铁,芝士奶盖抹茶,keyword,46,12,552,芝士奶盖抹茶
2024-03-19,周二,柠檬茶,晴,False,False,16,19,304,柠檬茶,百香果绿茶,keyword,16,19,304,百香果绿茶
2024-05-06,周一,冰美式,多云,False,False,23,20,460,冰美式,金凤乌龙奶茶,keyword,23,20,460,金凤乌龙奶茶
2024-03-05,周二,水果茶,多云,False,False,11,12,132,水果茶,百香果绿茶,keyword,11,12,132,百香果绿茶
2024-03-31,周日,杨枝甘露,雨,True,True,61,20,1220,杨枝甘露,杨枝甘露奶茶,keyword,61,20,1220,杨枝甘露奶茶
2024-05-13,周一,水果茶,多云,False,False,28,18,504,水果茶,百香果绿茶,keyword,28,18,504,百香果绿茶
2024-04-05,周五,可可奶茶,雨,False,False,22,14,308,可可奶茶,红丝绒可可奶茶,keyword,22,14,308,红丝绒可可奶茶
2024-05-02,周四,可可奶茶,晴,False,False,29,18,522,可可奶茶,红丝绒可可奶茶,keyword,29,18,522,红丝绒可可奶茶
2024-04-16,周二,水果茶,雪,False,True,30,11,330,水果茶,百香果绿茶,keyword,30,11,330,百香果绿茶
2024-03-11,周一,可可奶茶,阴,False,False,23,13,299,可可奶茶,红丝绒可可奶茶,keyword,23,13,299,红丝绒可可奶茶
2024-05-27,周一,柠檬茶,多云,False,False,15,18,270,柠檬茶,百香果绿茶,keyword,15,18,270,百香果绿茶
2024-03-20,周三,冰美式,雪,False,False,14,18,252,冰美式,金凤乌龙奶茶,keyword,14,18,252,金凤乌龙奶茶
2024-03-21,周四,芋泥波波,雪,False,False,17,18,306,芋泥波波,芋泥波波奶茶,keyword,17,18,306,芋泥波波奶茶
2024-05-18,周六,水果茶,雨,True,True,51,16,816,水果茶,百香果绿茶,keyword,51,16,816,百香果绿茶
2024-04-23,周二,抹茶拿铁,雨,False,True,38,11,418,抹茶拿铁,芝士奶盖抹茶,keyword,38,11,418,芝士奶盖抹茶
2024-03-18,周一,杨枝甘露,多云,False,False,28,21,588,杨枝甘露,杨枝甘露奶茶,keyword,28,21,588,杨枝甘露奶茶
2024-05-22,周三,水果茶,雪,False,True,38,13,494,水果茶,百香果绿茶,keyword,38,13,494,百香果绿茶
2024-04-05,周五,杨枝甘露,晴,False,False,31,19,589,杨枝甘露,杨枝甘露奶茶,keyword,31,19,589,杨枝甘露奶茶
2024-05-20,周一,冰美式,多云,False,False,29,11,319,冰美式,金凤乌龙奶茶,keyword,29,11,319,金凤乌龙奶茶
2024-05-18,周六,抹茶拿铁,晴,True,False,34,14,476,抹茶拿铁,芝士奶盖抹茶,keyword,34,14,476,芝士奶盖抹茶
2024-03-06,周三,水果茶,晴,False,False,24,19,456,水果茶,百香果绿茶,keyword,24,19,456,百香果绿茶
2024-05-30,周四,抹茶拿铁,多云,False,False,20,19,380,抹茶拿铁,芝士奶盖抹茶,keyword,20,19,380,芝士奶盖抹茶
2024-04-16,周二,柠檬茶,阴,False,False,35,11,385,柠檬茶,百香果绿茶,keyword,35,11,385,百香果绿茶
2024-03-11,周一,珍珠奶茶,阴,False,False,20,13,260,珍珠奶茶,黑糖珍珠奶茶,keyword,20,13,260,黑糖珍珠奶茶
2024-05-25,周六,水果茶,雪,True,True,47,19,893,水果茶,百香果绿茶,keyword,47,19,893,百香果绿茶
2024-03-31,周日,芝士奶盖,雪,True,False,49,10,490,芝士奶盖,芝士奶盖抹茶,keyword,49,10,490,芝士奶盖抹茶
2024-04-26,周五,抹茶拿铁,阴,False,False,21,16,336,抹茶拿铁,芝士奶盖抹茶,keyword,21,16,336,芝士奶盖抹茶
2024-03-04,周一,柠檬茶,晴,False,False,20,11,220,柠檬茶,百香果绿茶,keyword,20,11,220,百香果绿茶
2024-04-22,周一,珍珠奶茶,雨,False,False,34,14,476,珍珠奶茶,黑糖珍珠奶茶,keyword,34,14,476,黑糖珍珠奶茶
2024-03-21,周四,柠檬茶,阴,False,False,22,17,374,柠檬茶,百香果绿茶,keyword,22,17,374,百香果绿茶
2024-04-12,周五,芝士奶盖,雨,False,False,18,11,198,芝士奶盖,芝士奶盖抹茶,keyword,18,11,198,芝士奶盖抹茶
2024-04-10,周三,冰美式,多云,False,False,28,14,392,冰美式,金凤乌龙奶茶,keyword,28,14,392,金凤乌龙奶茶
2024-05-02,周四,芝士奶盖,阴,False,False,22,12,264,芝士奶盖,芝士奶盖抹茶,keyword,22,12,264,芝士奶盖抹茶
2024-03-15,周五,柠檬茶,雪,False,False,27,14,378,柠檬茶,百香果绿茶,keyword,27,14,378,百香果绿茶
2024-05-08,周三,杨枝甘露,雪,False,False,25,18,450,杨枝甘露,杨枝甘露奶茶,keyword,25,18,450,杨枝甘露奶茶
2024-05-16,周四,水果茶,多云,False,False,26,15,390,水果茶,百香果绿茶,keyword,26,15,390,百香果绿茶
2024-04-19,周五,芋泥波波,雪,False,False,20,15,300,芋泥波波,芋泥波波奶茶,keyword,20,15,300,芋泥波波奶茶
2024-04-26,周五,珍珠奶茶,雪,False,True,31,15,465,珍珠奶茶,黑糖珍珠奶茶,keyword,31,15,465,黑糖珍珠奶茶
2024-05-28,周二,柠檬茶,多云,False,False,-1,12,240,柠檬茶,百香果绿茶,keyword,1,12,12,百香果绿茶
2024-03-03,周日,冰美式,阴,True,False,48,19,912,冰美式,金凤乌龙奶茶,keyword,48,19,912,金凤乌龙奶茶
2024-03-24,周日,可可奶茶,阴,True,False,49,14,686,可可奶茶,红丝绒可可奶茶,keyword,49,14,686,红丝绒可可奶茶
2024-03-10,周日,杨枝甘露,多云,True,False,44,19,836,杨枝甘露,杨枝甘露奶茶,keyword,44,19,836,杨枝甘露奶茶
2024-05-04,周六,抹茶拿铁,雨,True,True,64,15,960,抹茶拿铁,芝士奶盖抹茶,keyword,64,15,960,芝士奶盖抹茶
2024-05-22,周三,可可奶茶,阴,False,False,17,17,289,可可奶茶,红丝绒可可奶茶,keyword,17,17,289,红丝绒可可奶茶
2024-05-03,周五,冰美式,晴,False,False,25,10,250,冰美式,金凤乌龙奶茶,keyword,25,10,250,金凤乌龙奶茶
2024-05-11,周六,珍珠奶茶,阴,True,False,38,12,456,珍珠奶茶,黑糖珍珠奶茶,keyword,38,12,456,黑糖珍珠奶茶
2024-05-30,周四,杨枝甘露,多云,False,False,26,22,572,杨枝甘露,杨枝甘露奶茶,keyword,26,22,572,杨枝甘露奶茶
2024-04-08,周一,芝士奶盖,雪,False,False,25,16,400,芝士奶盖,芝士奶盖抹茶,keyword,25,16,400,芝士奶盖抹茶
2024-05-09,周四,冰美式,晴,False,False,20,15,300,冰美式,金凤乌龙奶茶,keyword,20,15,300,金凤乌龙奶茶
2024-03-10,周日,冰美式,雪,True,False,29,13,377,冰美式,金凤乌龙奶茶,keyword,29,13,377,金凤乌龙奶茶
2024-05-16,周四,杨枝甘露,晴,False,False,22,18,396,杨枝甘露,杨枝甘露奶茶,keyword,22,18,396,杨枝甘露奶茶
2024-03-13,周三,水果茶,阴,False,False,29,12,348,水果茶,百香果绿茶,keyword,29,12,348,百香果绿茶
2024-03-24,周日,芋泥波波,雨,True,True,54,17,918,芋泥波波,芋泥波波奶茶,keyword,54,17,918,芋泥波波奶茶
2024-04-03,周三,水果茶,多云,False,False,26,20,520,水果茶,百香果绿茶,keyword,26,20,520,百香果绿茶
2024-04-27,周六,芋泥波波,雨,True,True,60,18,1080,芋泥波波,芋泥波波奶茶,keyword,60,18,1080,芋泥波波奶茶
2024-04-17,周三,芋泥波波,晴,False,False,0,10,230,芋泥波波,芋泥波波奶茶,keyword,1,10,10,芋泥波波奶茶
2024-04-09,周二,珍珠奶茶,晴,False,False,24,15,360,珍珠奶茶,黑糖珍珠奶茶,keyword,24,15,360,黑糖珍珠奶茶
2024-03-28,周四,芝士奶盖,多云,False,False,22,12,264,芝士奶盖,芝士奶盖抹茶,keyword,22,12,264,芝士奶盖抹茶
2024-05-30,周四,杨枝甘露,阴,False,True,32,18,576,杨枝甘露,杨枝甘露奶茶,keyword,32,18,576,杨枝甘露奶茶
2024-03-13,周三,抹茶拿铁,雪,False,True,40,17,680,抹茶拿铁,芝士奶盖抹茶,keyword,40,17,680,芝士奶盖抹茶
2024-05-10,周五,水果茶,晴,False,False,25,15,375,水果茶,百香果绿茶,keyword,25,15,375,百香果绿茶
2024-03-19,周二,柠檬茶,多云,False,False,25,15,375,柠檬茶,百香果绿茶,keyword,25,15,375,百香果绿茶
2024-05-01,周三,冰美式,雪,False,True,38,18,684,冰美式,金凤乌龙奶茶,keyword,38,18,684,金凤乌龙奶茶
